,imdb_score,duration,genres,plot_keywords,language,country,movie_title,gross,content_rating,budget,title_year,aspect_ratio,trt_movie_title,trt_genre,trt_lucro,trt_content_rating,trt_imdb_score,trt_imdb_class_score
114,7.5,138.0,Adventure|Family|Fantasy|Mystery,battle|magic|school|teacher|wizard,English,UK,Harry Potter and the Order of the Phoenix ,292000866.0,PG-13,150000000.0,2007.0,2.35,harry potter and the order of the phoenix,Adventure,94.667244,PG-13,7,>5 & <=7
115,7.6,157.0,Adventure|Family|Fantasy|Mystery,fire|goblet|magic|tournament|wizard,English,UK,Harry Potter and the Goblet of Fire ,289994397.0,PG-13,150000000.0,2005.0,2.35,harry potter and the goblet of fire,Adventure,93.329598,PG-13,7,>5 & <=7
116,6.4,102.0,Action|Drama,bully comeuppance|destruction|prison|superhero|tough girl,English,USA,Hancock ,227946274.0,PG-13,150000000.0,2008.0,2.35,hancock,Action,51.96418266666667,PG-13,6,>5 & <=7
117,7.2,104.0,Drama|Horror|Sci-Fi,new york city|pandemic|post apocalypse|survivalist|virus,English,USA,I Am Legend ,256386216.0,PG-13,150000000.0,2007.0,2.35,i am legend,Drama,70.924144,PG-13,7,>5 & <=7
118,6.7,115.0,Adventure|Comedy|Family|Fantasy,chocolate|diminution|miniaturization|physical flexability|ticket,English,USA,Charlie and the Chocolate Factory ,206456431.0,PG,150000000.0,2005.0,1.85,charlie and the chocolate factory,Adventure,37.63762066666666,PG,6,>5 & <=7
119,8.0,111.0,Animation|Comedy|Family|Fantasy,chef|food|french|rat|restaurant,English,USA,Ratatouille ,206435493.0,G,150000000.0,2007.0,2.35,ratatouille,Animation,37.623662,G,8,>7 & <=10
120,8.3,128.0,Action|Adventure,armored car|gangster|gotham|mixed martial arts|social decay,English,USA,Batman Begins ,205343774.0,PG-13,150000000.0,2005.0,2.35,batman begins,Action,36.89584933333334,PG-13,8,>7 & <=10
121,6.7,89.0,Action|Adventure|Animation|Comedy|Family,africa|madagascar|new york city|sequel|zoo,English,USA,Madagascar: Escape 2 Africa ,179982968.0,PG,150000000.0,2008.0,1.85,madagascar: escape 2 africa,Action,19.98864533333333,PG,6,>5 & <=7
122,5.9,105.0,Adventure|Comedy|Family|Fantasy,hdtv|motorcycle|museum|security guard|tyrannosaurus rex,English,USA,Night at the Museum: Battle of the Smithsonian ,177243721.0,PG,150000000.0,2009.0,2.35,night at the museum: battle of the smithsonian,Adventure,18.162480666666667,PG,5,>4 & <=5
123,6.7,119.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,army|civil war|claw fight|commando|wolverine the character,English,USA,X-Men Origins: Wolverine ,179883016.0,PG-13,150000000.0,2009.0,2.35,x-men origins: wolverine,Action,19.92201066666667,PG-13,6,>5 & <=7
124,6.7,129.0,Action|Sci-Fi,battle|epic|fight|future|machine,English,Australia,The Matrix Revolutions ,139259759.0,R,150000000.0,2003.0,2.35,the matrix revolutions,Action,-7.160160666666666,R,6,>5 & <=7
125,7.6,102.0,Adventure|Animation|Comedy|Family|Fantasy|Musical,magic|sister love|sister sister relationship|snow|snowman,English,USA,Frozen ,400736600.0,PG,150000000.0,2013.0,2.24,frozen,Adventure,167.1577333333333,PG,7,>5 & <=7
126,7.2,138.0,Action|Sci-Fi,car motorcycle chase|one against many|oracle|prophecy|stylized violence,English,USA,The Matrix Reloaded ,281492479.0,R,150000000.0,2003.0,2.35,the matrix reloaded,Action,87.66165266666667,R,7,>5 & <=7
127,7.1,112.0,Action|Adventure|Fantasy,arrest|portal|thor|warrior|weapon,English,USA,Thor: The Dark World ,206360018.0,PG-13,170000000.0,2013.0,2.35,thor: the dark world,Action,21.38824588235294,PG-13,7,>5 & <=7
128,8.1,120.0,Action|Adventure|Sci-Fi|Thriller,australia|desert|escape|on the run|post apocalypse,English,Australia,Mad Max: Fury Road ,153629485.0,R,150000000.0,2015.0,2.35,mad max: fury road,Action,2.4196566666666666,R,8,>7 & <=10
129,6.7,146.0,Mystery|Thriller,conclave|illuminati|murder|reference to bernini|reference to raphael,English,USA,Angels & Demons ,133375846.0,PG-13,150000000.0,2009.0,2.35,angels & demons,Mystery,-11.082769333333333,PG-13,6,>5 & <=7
130,7.0,115.0,Action|Adventure|Fantasy,battle|marvel cinematic universe|scientist|thor|throne,English,USA,Thor ,181015141.0,PG-13,150000000.0,2011.0,2.35,thor,Action,20.676760666666667,PG-13,7,>5 & <=7
131,6.9,96.0,Adventure|Animation|Comedy|Drama|Family,cat|dog|hamster|new york city|superpower,English,USA,Bolt ,114053579.0,PG,150000000.0,2008.0,1.85,bolt,Adventure,-23.964280666666667,PG,6,>5 & <=7
132,5.1,88.0,Action|Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,fbi director|guinea pig|household appliance|secret agent|talking mouse,English,USA,G-Force ,119420252.0,PG,150000000.0,2009.0,2.35,g-force,Action,-20.386498666666668,PG,5,>4 & <=5
133,5.8,99.0,Action|Adventure|Fantasy,ares|hades|titan|underworld|zeus,English,USA,Wrath of the Titans ,83640426.0,PG-13,150000000.0,2012.0,1.85,wrath of the titans,Action,-44.239716,PG-13,5,>4 & <=5
134,6.2,113.0,Comedy|Fantasy|Horror,camera shot of feet|cartoon on tv|female stockinged feet|female stockinged soles|foot closeup,English,USA,Dark Shadows ,79711678.0,PG-13,100000000.0,2012.0,1.85,dark shadows,Comedy,-20.288322,PG-13,6,>5 & <=7
135,7.4,131.0,Action|Adventure|Thriller,capture|computer hacker|mission|rogue agent|spy,English,China,Mission: Impossible - Rogue Nation ,195000874.0,PG-13,150000000.0,2015.0,2.35,mission: impossible - rogue nation,Action,30.000582666666663,PG-13,7,>5 & <=7
136,5.8,119.0,Drama|Fantasy|Horror|Thriller,asylum|death|full moon|transformation|werewolf,English,USA,The Wolfman ,61937495.0,R,150000000.0,2010.0,1.85,the wolfman,Drama,-58.708336666666675,R,5,>4 & <=5
138,6.2,91.0,Adventure|Animation|Comedy|Family,bee|dream sequence|egg|scatological humor|squashed bug,English,USA,Bee Movie ,126597121.0,PG,150000000.0,2007.0,1.85,bee movie,Adventure,-15.601919333333333,PG,6,>5 & <=7
139,7.3,90.0,Action|Adventure|Animation|Comedy|Family,china|kung fu|panda|peacock|tigress,English,USA,Kung Fu Panda 2 ,165230261.0,PG,150000000.0,2011.0,2.35,kung fu panda 2,Action,10.153507333333334,PG,7,>5 & <=7
140,4.2,103.0,Action|Adventure|Family|Fantasy,avatar|fire|kingdom|tribe|water,English,USA,The Last Airbender ,131564731.0,PG,150000000.0,2010.0,2.35,the last airbender,Action,-12.290179333333333,PG,4,<4
141,6.9,124.0,Action|Adventure|Thriller,arms dealer|fictional government agency|mission|rescue|vatican,English,USA,Mission: Impossible III ,133382309.0,PG-13,150000000.0,2006.0,2.35,mission: impossible iii,Action,-11.078460666666667,PG-13,6,>5 & <=7
142,6.4,131.0,Action|Drama|Thriller,black u.s. president|president|secret service|tour|white house,English,USA,White House Down ,73103784.0,PG-13,150000000.0,2013.0,2.35,white house down,Action,-51.264144,PG-13,6,>5 & <=7
143,5.4,88.0,Action|Adventure|Animation|Comedy|Family|Sci-Fi,boy|martian|rescue|robot|sexism,English,USA,Mars Needs Moms ,21379315.0,PG,150000000.0,2011.0,2.35,mars needs moms,Action,-85.74712333333333,PG,5,>4 & <=5
144,6.7,85.0,Adventure|Animation|Comedy|Family,boat|frog|rat|sewer|toad,English,UK,Flushed Away ,64459316.0,PG,149000000.0,2006.0,1.85,flushed away,Adventure,-56.73871409395973,PG,6,>5 & <=7
145,5.8,111.0,Adventure|Family|Fantasy,1940s|child hero|fantasy world|orphan|reference to peter pan,English,USA,Pan ,34964818.0,PG,150000000.0,2015.0,2.35,pan,Adventure,-76.69012133333334,PG,5,>4 & <=5
146,6.9,92.0,Adventure|Animation|Comedy|Family|Sci-Fi,dog|father son relationship|inventor|talking dog|time travel,English,USA,Mr. Peabody & Sherman ,111505642.0,PG,145000000.0,2014.0,1.85,mr. peabody & sherman,Adventure,-23.09955724137931,PG,6,>5 & <=7
147,7.2,196.0,Adventure,greek|mythology|prince|trojan|troy,English,USA,Troy ,133228348.0,R,175000000.0,2004.0,2.35,troy,Adventure,-23.86951542857143,R,7,>5 & <=7
148,6.9,93.0,Adventure|Animation|Comedy|Family,animal|circus|island name in title|lemur|penguin,English,USA,Madagascar 3: Europe's Most Wanted ,216366733.0,PG,145000000.0,2012.0,1.85,madagascar 3: europe's most wanted,Adventure,49.21843655172414,PG,6,>5 & <=7
149,6.1,133.0,Action|Adventure|Thriller,catfight|clinic|colonel|diamond|patricide,English,UK,Die Another Day ,160201106.0,PG-13,142000000.0,2002.0,2.35,die another day,Action,12.81768028169014,PG-13,6,>5 & <=7
150,5.5,116.0,Action|Comedy|Fantasy|Sci-Fi,ghost|ghostbuster|ghostbusters|male objectification|reboot,English,USA,Ghostbusters ,118099659.0,PG-13,144000000.0,2016.0,2.35,ghostbusters,Action,-17.986347916666666,PG-13,5,>4 & <=5
151,6.6,153.0,Action|Adventure|Sci-Fi|Thriller,asteroid|astronaut|bomb|meteorite|outer space,English,USA,Armageddon ,201573391.0,PG-13,140000000.0,1998.0,2.35,armageddon,Action,43.98099357142857,PG-13,6,>5 & <=7
152,6.1,88.0,Action|Adventure|Comedy|Family|Fantasy|Mystery|Sci-Fi,alien|lingerie|lingerie model|m.i.b.|pug,English,USA,Men in Black II ,190418803.0,PG-13,140000000.0,2002.0,1.85,men in black ii,Action,36.01343071428572,PG-13,6,>5 & <=7
153,6.3,115.0,Action|Adventure|Animation|Fantasy,creature|demon|king|reward|warrior,English,USA,Beowulf ,82161969.0,PG-13,150000000.0,2007.0,2.35,beowulf,Action,-45.225354,PG-13,6,>5 & <=7
154,7.2,95.0,Action|Adventure|Animation|Comedy|Family,china|kung fu|panda|pig|village,English,USA,Kung Fu Panda 3 ,143523463.0,PG,145000000.0,2016.0,2.35,kung fu panda 3,Action,-1.0183013793103448,PG,7,>5 & <=7
155,7.4,133.0,Action|Adventure|Thriller,dubai|kremlin|race against time|russian|terrorist,English,USA,Mission: Impossible - Ghost Protocol ,209364921.0,PG-13,145000000.0,2011.0,2.35,mission: impossible - ghost protocol,Action,44.389600689655175,PG-13,7,>5 & <=7
156,7.3,97.0,Adventure|Animation|Family|Fantasy,belief|box office hit|children|new york city|tooth,English,USA,Rise of the Guardians ,103400692.0,PG,145000000.0,2012.0,1.85,rise of the guardians,Adventure,-28.689177931034482,PG,7,>5 & <=7
157,6.1,90.0,Comedy|Crime,animal abuse|ceo|heist|suburb|unemployment,English,USA,Fun with Dick and Jane ,110332737.0,PG-13,100000000.0,2005.0,2.35,fun with dick and jane,Comedy,10.332737,PG-13,6,>5 & <=7
158,7.7,154.0,Action|Drama|History|War,captain|emperor|honor|japan|samurai,English,USA,The Last Samurai ,111110575.0,R,140000000.0,2003.0,2.35,the last samurai,Action,-20.63530357142857,R,7,>5 & <=7
159,6.1,150.0,Action|Adventure|Drama,egypt|exodus|moses|pharaoh|plague,English,UK,Exodus: Gods and Kings ,65007045.0,PG-13,140000000.0,2014.0,2.35,exodus: gods and kings,Action,-53.56639642857143,PG-13,6,>5 & <=7
160,8.0,127.0,Action|Adventure|Sci-Fi,box office hit|future|lifted by the throat|star trek|vulcan,English,USA,Star Trek ,257704099.0,PG-13,150000000.0,2009.0,2.35,star trek,Action,71.80273266666667,PG-13,8,>7 & <=10
161,7.3,121.0,Action|Adventure|Fantasy|Romance,evil|goblin|spider|spider man|superhero,English,USA,Spider-Man ,403706375.0,PG-13,139000000.0,2002.0,1.85,spider-man,Action,190.43624100719424,PG-13,7,>5 & <=7
162,7.9,102.0,Action|Adventure|Animation|Comedy|Family|Fantasy,dragon|father son relationship|husband wife relationship|mother son relationship|viking,English,USA,How to Train Your Dragon 2 ,176997107.0,PG,145000000.0,2014.0,2.35,how to train your dragon 2,Action,22.066970344827585,PG,7,>5 & <=7
163,5.5,126.0,Action|Adventure|Fantasy,ancient egypt|egypt|egyptian|egyptian god|egyptian goddess,English,USA,Gods of Egypt ,31141074.0,PG-13,140000000.0,2016.0,2.35,gods of egypt,Action,-77.75637571428572,PG-13,5,>4 & <=5
164,5.0,121.0,Action|Adventure|Sci-Fi|Thriller,artificial intelligence|box office flop|fighter jet|navy|pilot,English,USA,Stealth ,31704416.0,PG-13,135000000.0,2005.0,2.35,stealth,Action,-76.5152474074074,PG-13,5,>4 & <=5
165,7.7,215.0,Action|Drama|Mystery|Sci-Fi,conspiracy|cynicism|false promise of the american dream|male full frontal nudity|male nudity,English,USA,Watchmen ,107503316.0,R,130000000.0,2009.0,2.35,watchmen,Action,-17.305141538461537,R,7,>5 & <=7
166,6.6,127.0,Action|Crime|Thriller,kung fu|lapd|martial arts|private investigator|triad,English,USA,Lethal Weapon 4 ,129734803.0,R,140000000.0,1998.0,2.35,lethal weapon 4,Action,-7.3322835714285715,R,6,>5 & <=7
167,5.7,138.0,Action|Sci-Fi,1980s|c 130 hercules|monster|panzer|san francisco california,English,USA,Hulk ,132122995.0,PG-13,137000000.0,2003.0,1.85,hulk,Action,-3.5598576642335766,PG-13,5,>4 & <=5
168,5.8,122.0,Action|Adventure|Sci-Fi|Thriller,general|gi joe|martial arts|ninja|president,English,USA,G.I. Joe: Retaliation ,122512052.0,PG-13,130000000.0,2013.0,2.35,g.i. joe: retaliation,Action,-5.75996,PG-13,5,>4 & <=5
169,6.0,124.0,Action|Adventure|Comedy|Thriller,beach|civil war|desert|dictator|ship,English,UK,Sahara ,68642452.0,PG-13,130000000.0,2005.0,2.35,sahara,Action,-47.198113846153845,PG-13,6,>5 & <=7
170,6.4,106.0,Action|Adventure|Animation|Fantasy|Romance|Sci-Fi,general|military|scientist|soldier|year 2065,English,USA,Final Fantasy: The Spirits Within ,32131830.0,PG-13,137000000.0,2001.0,1.85,final fantasy: the spirits within,Action,-76.54610948905109,PG-13,6,>5 & <=7
171,6.9,124.0,Action|Adventure|Sci-Fi,arctic|captain america|scientist|tesseract|war bond,English,USA,Captain America: The First Avenger ,176636816.0,PG-13,140000000.0,2011.0,2.35,captain america: the first avenger,Action,26.169154285714285,PG-13,6,>5 & <=7
172,6.4,128.0,Action|Adventure|Thriller,british|oil|scientist|terrorist|tycoon,English,UK,The World Is Not Enough ,126930660.0,PG-13,135000000.0,1999.0,2.35,the world is not enough,Action,-5.977288888888889,PG-13,6,>5 & <=7
173,7.4,138.0,Action|Adventure|Drama|History|War,1800s|napoleonic wars|pursuit|royal navy|ship,English,USA,Master and Commander: The Far Side of the World ,93926386.0,PG-13,150000000.0,2003.0,2.35,master and commander: the far side of the world,Action,-37.382409333333335,PG-13,7,>5 & <=7
174,5.5,115.0,Adventure|Drama|Fantasy|Romance,battle|friend|super strength|vampire|vision,English,USA,The Twilight Saga: Breaking Dawn - Part 2 ,292298923.0,PG-13,120000000.0,2012.0,2.35,the twilight saga: breaking dawn - part 2,Adventure,143.58243583333334,PG-13,5,>4 & <=5
175,5.9,100.0,Animation|Comedy|Family|Musical,3d|antarctica|krill|penguin|sequel,English,Australia,Happy Feet 2 ,63992328.0,PG,135000000.0,2011.0,2.35,happy feet 2,Animation,-52.59827555555555,PG,5,>4 & <=5
176,6.8,135.0,Action|Adventure|Sci-Fi,antidote|cure|hulk|marvel cinematic universe|opening action scene,English,USA,The Incredible Hulk ,134518390.0,PG-13,150000000.0,2008.0,2.35,the incredible hulk,Action,-10.321073333333333,PG-13,6,>5 & <=7
178,6.8,117.0,Adventure|Family|Fantasy,cannibal|evil brother|giant|london england|queen,English,UK,The BFG ,52792307.0,PG,140000000.0,2016.0,2.35,the bfg,Adventure,-62.29120928571429,PG,6,>5 & <=7
179,8.1,156.0,Adventure|Drama|Thriller|Western,bear attack|cauterizing a wound|native american|revenge|survival,English,USA,The Revenant ,183635922.0,R,135000000.0,2015.0,2.35,the revenant,Adventure,36.02660888888889,R,8,>7 & <=10
180,6.5,96.0,Adventure|Animation|Comedy|Family|Sport,accident|freak accident|race|snail|underdog,English,USA,Turbo ,83024900.0,PG,135000000.0,2013.0,2.35,turbo,Adventure,-38.50007407407408,PG,6,>5 & <=7
181,7.2,107.0,Adventure|Animation|Comedy|Family|Western,chameleon|lizard|sheriff|water|western town,English,USA,Rango ,123207194.0,PG,135000000.0,2011.0,2.35,rango,Adventure,-8.735411851851852,PG,7,>5 & <=7
182,6.7,92.0,Adventure|Animation|Comedy|Family,little girl|park|spy|statue of liberty|television van,English,USA,Penguins of Madagascar ,83348920.0,PG,132000000.0,2014.0,1.85,penguins of madagascar,Adventure,-36.85687878787879,PG,6,>5 & <=7
183,8.1,115.0,Action|Mystery|Thriller,action hero|cia|dark past|flashback|memory,English,USA,The Bourne Ultimatum ,227137090.0,PG-13,110000000.0,2007.0,2.35,the bourne ultimatum,Action,106.48826363636363,PG-13,8,>7 & <=10
184,7.6,92.0,Action|Adventure|Animation|Comedy|Family,kung fu|kung fu master|master|panda|snow leopard,English,USA,Kung Fu Panda ,215395021.0,PG,130000000.0,2008.0,2.35,kung fu panda,Action,65.68847769230769,PG,7,>5 & <=7
185,7.4,117.0,Action|Adventure|Comedy|Sci-Fi,ant|chinatown san francisco|heist|sabotage|vault,English,USA,Ant-Man ,180191634.0,PG-13,130000000.0,2015.0,1.85,ant-man,Action,38.60894923076923,PG-13,7,>5 & <=7
186,7.6,146.0,Adventure|Sci-Fi|Thriller,president|snow|television|tour|uprising,English,USA,The Hunger Games: Catching Fire ,424645577.0,PG-13,130000000.0,2013.0,2.35,the hunger games: catching fire,Adventure,226.65044384615385,PG-13,7,>5 & <=7
188,6.7,94.0,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,alien friendship|alien invasion|australia|flying car|mother daughter relationship,English,USA,Home ,177343675.0,PG,135000000.0,2015.0,1.85,home,Adventure,31.365685185185182,PG,6,>5 & <=7
189,6.5,116.0,Adventure|Sci-Fi|Thriller,alien|fight|storm|survival|tripod,English,USA,War of the Worlds ,234277056.0,PG-13,132000000.0,2005.0,1.85,war of the worlds,Adventure,77.48261818181818,PG-13,6,>5 & <=7
190,6.6,147.0,Action|Comedy|Crime|Thriller,cuba|dea|drugs|money|undercover,English,USA,Bad Boys II ,138396624.0,R,130000000.0,2003.0,2.35,bad boys ii,Action,6.458941538461538,R,6,>5 & <=7
191,6.7,90.0,Action|Adventure|Animation|Comedy|Family|Fantasy,betrayal|egg|friend|goose|hero,English,USA,Puss in Boots ,149234747.0,PG,130000000.0,2011.0,2.35,puss in boots,Action,14.795959230769231,PG,6,>5 & <=7
192,6.4,101.0,Action|Crime|Mystery|Thriller,cia|on the run|russian|russian spy|strong female lead,English,USA,Salt ,118311368.0,PG-13,110000000.0,2010.0,2.35,salt,Action,7.55578909090909,PG-13,6,>5 & <=7
193,5.8,138.0,Action|Adventure|Drama,ark|flood|noah's ark|water|wrath of god,English,USA,Noah ,101160529.0,PG-13,125000000.0,2014.0,1.85,noah,Action,-19.071576800000003,PG-13,5,>4 & <=5
194,7.4,107.0,Action|Adventure|Family|Mystery,captain|morocco|ship|tintin|treasure,English,USA,The Adventures of Tintin ,77564037.0,PG,135000000.0,2011.0,2.35,the adventures of tintin,Action,-42.545157777777774,PG,7,>5 & <=7
195,7.8,142.0,Adventure|Family|Fantasy|Mystery,magic|muggle|serial killer|traitor|wizard,English,UK,Harry Potter and the Prisoner of Azkaban ,249358727.0,PG,130000000.0,2004.0,2.35,harry potter and the prisoner of azkaban,Adventure,91.81440538461538,PG,7,>5 & <=7
196,6.6,165.0,Adventure|Drama|Romance|War,australia|cattle|darwin|drover|japanese,English,Australia,Australia ,49551662.0,PG-13,130000000.0,2008.0,2.35,australia,Adventure,-61.883336923076925,PG-13,6,>5 & <=7
197,4.9,100.0,Action|Adventure|Sci-Fi,box office flop|father son team|fear|race against time|real life father and son playing father and son,English,USA,After Earth ,60522097.0,PG-13,130000000.0,2013.0,2.35,after earth,Action,-53.44454076923076,PG-13,4,<4
198,6.5,82.0,Adventure|Animation|Family|Thriller,egg|iguanodon|lemur|meteor|nesting grounds,English,USA,Dinosaur ,137748063.0,PG,127500000.0,2000.0,1.85,dinosaur,Adventure,8.037696470588235,PG,6,>5 & <=7
200,6.2,98.0,Adventure|Comedy|Family|Fantasy,museum|museum of natural history manhattan new york city|night watchman|star died before release|tablet,English,USA,Night at the Museum: Secret of the Tomb ,113733726.0,PG,127000000.0,2014.0,1.85,night at the museum: secret of the tomb,Adventure,-10.44588503937008,PG,6,>5 & <=7
201,7.3,95.0,Action|Animation|Comedy|Family|Sci-Fi,battle|city|planet|prison|superhero,English,USA,Megamind ,148337537.0,PG,130000000.0,2010.0,2.35,megamind,Action,14.105797692307693,PG,7,>5 & <=7
202,7.5,159.0,Adventure|Family|Fantasy,based on novel|birthday|evil wizard|quidditch|wizard,English,UK,Harry Potter and the Sorcerer's Stone ,317557891.0,PG,125000000.0,2001.0,2.35,harry potter and the sorcerer's stone,Adventure,154.0463128,PG,7,>5 & <=7
203,5.6,96.0,Action|Comedy|Fantasy,drug dealer|gold|partner|police|undead,English,USA,R.I.P.D. ,33592415.0,PG-13,130000000.0,2013.0,2.35,r.i.p.d.,Action,-74.15968076923077,PG-13,5,>4 & <=5
